id,recommended_course_id,course_language,,,,,,,,,,,,,,,,,,,,,,,
443,51738,en-US,,,,,,,,,,,,,,,,,,,,,,,
444,99107,eng,,,,,,,,,,,,,,,,,,,,,,,
445,9736930,en-CA,,,,,,,,,,,,,,,,,,,,,,,
446,102868,eng,,,,,,,,,,,,,,,,,,,,,,,
447,2248573,eng,,,,,,,,,,,,,,,,,,,,,,,
448,56495,en-US,,,,,,,,,,,,,,,,,,,,,,,
449,676924,en-US,,,,,,,,,,,,,,,,,,,,,,,
450,47212,en-US,,,,,,,,,,,,,,,,,,,,,,,
451,50398,eng,,,,,,,,,,,,,,,,,,,,,,,
452,16101128,eng,,,,,,,,,,,,,,,,,,,,,,,
453,10920,en-US,,,,,,,,,,,,,,,,,,,,,,,
454,767680,en-US,,,,,,,,,,,,,,,,,,,,,,,
455,42155,en-US,,,,,,,,,,,,,,,,,,,,,,,
456,12220,eng,,,,,,,,,,,,,,,,,,,,,,,
457,10692,eng,,,,,,,,,,,,,,,,,,,,,,,
458,20170404,eng,,,,,,,,,,,,,,,,,,,,,,,
459,18774964,eng,,,,,,,,,,,,,,,,,,,,,,,
460,18335634,eng,,,,,,,,,,,,,,,,,,,,,,,
461,1078,eng,,,,,,,,,,,,,,,,,,,,,,,
462,2784,eng,,,,,,,,,,,,,,,,,,,,,,,
463,5364,eng,,,,,,,,,,,,,,,,,,,,,,,
464,1923820,eng,,,,,,,,,,,,,,,,,,,,,,,
465,14758,,,,,,,,,,,,,,,,,,,,,,,,
466,659469,eng,,,,,,,,,,,,,,,,,,,,,,,
467,297673,eng,,,,,,,,,,,,,,,,,,,,,,,
468,37415,eng,,,,,,,,,,,,,,,,,,,,,,,
469,41899,eng,,,,,,,,,,,,,,,,,,,,,,,
470,17851885,eng,,,,,,,,,,,,,,,,,,,,,,,
471,45032,eng,,,,,,,,,,,,,,,,,,,,,,,
472,4069,eng,,,,,,,,,,,,,,,,,,,,,,,
473,237209,eng,,,,,,,,,,,,,,,,,,,,,,,
474,14743,eng,,,,,,,,,,,,,,,,,,,,,,,
475,8492825,en-US,,,,,,,,,,,,,,,,,,,,,,,
476,7069,eng,,,,,,,,,,,,,,,,,,,,,,,
477,78129,eng,,,,,,,,,,,,,,,,,,,,,,,
478,2932,eng,,,,,,,,,,,,,,,,,,,,,,,
479,28862,eng,,,,,,,,,,,,,,,,,,,,,,,
480,18122,eng,,,,,,,,,,,,,,,,,,,,,,,
481,43889,eng,,,,,,,,,,,,,,,,,,,,,,,
482,6837103,en-CA,,,,,,,,,,,,,,,,,,,,,,,
483,5113,en-US,,,,,,,,,,,,,,,,,,,,,,,
484,29059,eng,,,,,,,,,,,,,,,,,,,,,,,
485,4934,eng,,,,,,,,,,,,,,,,,,,,,,,
486,307791,eng,,,,,,,,,,,,,,,,,,,,,,,
487,7670,,,,,,,,,,,,,,,,,,,,,,,,
488,11566,eng,,,,,,,,,,,,,,,,,,,,,,,
489,2547,eng,,,,,,,,,,,,,,,,,,,,,,,
490,15196,eng,,,,,,,,,,,,,,,,,,,,,,,
491,2866718,en-US,,,,,,,,,,,,,,,,,,,,,,,
492,7967,en-US,,,,,,,,,,,,,,,,,,,,,,,
493,11138,eng,,,,,,,,,,,,,,,,,,,,,,,
494,29044,eng,,,,,,,,,,,,,,,,,,,,,,,
495,4953,eng,,,,,,,,,,,,,,,,,,,,,,,
496,1295,eng,,,,,,,,,,,,,,,,,,,,,,,
497,3685,eng,,,,,,,,,,,,,,,,,,,,,,,
498,656,eng,,,,,,,,,,,,,,,,,,,,,,,
499,28676,eng,,,,,,,,,,,,,,,,,,,,,,,
500,38980,eng,,,,,,,,,,,,,,,,,,,,,,,
501,7061,eng,,,,,,,,,,,,,,,,,,,,,,,
502,138398,en-GB,,,,,,,,,,,,,,,,,,,,,,,
503,70535,eng,,,,,,,,,,,,,,,,,,,,,,,
504,11422,eng,,,,,,,,,,,,,,,,,,,,,,,
505,27523,eng,,,,,,,,,,,,,,,,,,,,,,,
506,18635016,eng,,,,,,,,,,,,,,,,,,,,,,,
507,7938275,eng,,,,,,,,,,,,,,,,,,,,,,,
508,1869,eng,,,,,,,,,,,,,,,,,,,,,,,
509,1358844,eng,,,,,,,,,,,,,,,,,,,,,,,
510,233649,en-US,,,,,,,,,,,,,,,,,,,,,,,
511,6534,eng,,,,,,,,,,,,,,,,,,,,,,,
512,23919,en-US,,,,,,,,,,,,,,,,,,,,,,,
513,561909,en-US,,,,,,,,,,,,,,,,,,,,,,,
514,3590,eng,,,,,,,,,,,,,,,,,,,,,,,
515,16735,eng,,,,,,,,,,,,,,,,,,,,,,,
516,3985,eng,,,,,,,,,,,,,,,,,,,,,,,
517,4268157,eng,,,,,,,,,,,,,,,,,,,,,,,
518,34268,en-US,,,,,,,,,,,,,,,,,,,,,,,
519,24768,eng,,,,,,,,,,,,,,,,,,,,,,,
520,11275,eng,,,,,,,,,,,,,,,,,,,,,,,
521,79885,eng,,,,,,,,,,,,,,,,,,,,,,,
522,49628,eng,,,,,,,,,,,,,,,,,,,,,,,
523,133518,en-US,,,,,,,,,,,,,,,,,,,,,,,
524,114683,eng,,,,,,,,,,,,,,,,,,,,,,,
525,9593911,eng,,,,,,,,,,,,,,,,,,,,,,,
526,17231,eng,,,,,,,,,,,,,,,,,,,,,,,
527,110494,eng,,,,,,,,,,,,,,,,,,,,,,,
528,34897,eng,,,,,,,,,,,,,,,,,,,,,,,
529,7733,eng,,,,,,,,,,,,,,,,,,,,,,,
530,12957,eng,,,,,,,,,,,,,,,,,,,,,,,
531,52357,en-US,,,,,,,,,,,,,,,,,,,,,,,
532,59980,eng,,,,,,,,,,,,,,,,,,,,,,,
533,24817626,eng,,,,,,,,,,,,,,,,,,,,,,,
534,1044355,en-US,,,,,,,,,,,,,,,,,,,,,,,
535,8490112,eng,,,,,,,,,,,,,,,,,,,,,,,
536,22328546,eng,,,,,,,,,,,,,,,,,,,,,,,
537,12609433,eng,,,,,,,,,,,,,,,,,,,,,,,
538,386187,eng,,,,,,,,,,,,,,,,,,,,,,,
539,15717943,eng,,,,,,,,,,,,,,,,,,,,,,,
540,3008,eng,,,,,,,,,,,,,,,,,,,,,,,
541,51737,en-US,,,,,,,,,,,,,,,,,,,,,,,
542,84119,eng,,,,,,,,,,,,,,,,,,,,,,,
543,6527740,eng,,,,,,,,,,,,,,,,,,,,,,,
544,77767,eng,,,,,,,,,,,,,,,,,,,,,,,
545,144974,eng,,,,,,,,,,,,,,,,,,,,,,,
546,629,eng,,,,,,,,,,,,,,,,,,,,,,,
547,8909,eng,,,,,,,,,,,,,,,,,,,,,,,
548,162085,en-US,,,,,,,,,,,,,,,,,,,,,,,
549,231850,en-US,,,,,,,,,,,,,,,,,,,,,,,
550,3109,eng,,,,,,,,,,,,,,,,,,,,,,,
551,15790842,eng,,,,,,,,,,,,,,,,,,,,,,,
552,3462,en-US,,,,,,,,,,,,,,,,,,,,,,,
553,107291,,,,,,,,,,,,,,,,,,,,,,,,
554,10987,eng,,,,,,,,,,,,,,,,,,,,,,,
555,117251,eng,,,,,,,,,,,,,,,,,,,,,,,
556,10603,spa,,,,,,,,,,,,,,,,,,,,,,,
557,10956,eng,,,,,,,,,,,,,,,,,,,,,,,
558,140077,eng,,,,,,,,,,,,,,,,,,,,,,,
559,32261,eng,,,,,,,,,,,,,,,,,,,,,,,
560,2175,eng,,,,,,,,,,,,,,,,,,,,,,,
561,378,en-US,,,,,,,,,,,,,,,,,,,,,,,
562,7235533,eng,,,,,,,,,,,,,,,,,,,,,,,
563,140082,en-GB,,,,,,,,,,,,,,,,,,,,,,,
564,248704,en-US,,,,,,,,,,,,,,,,,,,,,,,
565,68429,eng,,,,,,,,,,,,,,,,,,,,,,,
566,25041504,eng,,,,,,,,,,,,,,,,,,,,,,,
567,10032672,eng,,,,,,,,,,,,,,,,,,,,,,,
568,59960,eng,,,,,,,,,,,,,,,,,,,,,,,
569,13152,eng,,,,,,,,,,,,,,,,,,,,,,,
570,285092,eng,,,,,,,,,,,,,,,,,,,,,,,
571,15925,en-US,,,,,,,,,,,,,,,,,,,,,,,
572,46756,eng,,,,,,,,,,,,,,,,,,,,,,,
573,1274,en-US,,,,,,,,,,,,,,,,,,,,,,,
574,33313,eng,,,,,,,,,,,,,,,,,,,,,,,
575,7669,en-US,,,,,,,,,,,,,,,,,,,,,,,
576,19380,eng,,,,,,,,,,,,,,,,,,,,,,,
577,84981,eng,,,,,,,,,,,,,,,,,,,,,,,
578,10629,fre,,,,,,,,,,,,,,,,,,,,,,,
579,197084,eng,,,,,,,,,,,,,,,,,,,,,,,
580,222078,en-US,,,,,,,,,,,,,,,,,,,,,,,
581,13206760,eng,,,,,,,,,,,,,,,,,,,,,,,
582,69571,eng,,,,,,,,,,,,,,,,,,,,,,,
583,10637766,eng,,,,,,,,,,,,,,,,,,,,,,,
584,6101718,eng,,,,,,,,,,,,,,,,,,,,,,,
585,13615,eng,,,,,,,,,,,,,,,,,,,,,,,
586,3682,eng,,,,,,,,,,,,,,,,,,,,,,,
587,256566,eng,,,,,,,,,,,,,,,,,,,,,,,
588,15769,en-US,,,,,,,,,,,,,,,,,,,,,,,
589,16056408,en-CA,,,,,,,,,,,,,,,,,,,,,,,
590,58696,eng,,,,,,,,,,,,,,,,,,,,,,,
591,693208,eng,,,,,,,,,,,,,,,,,,,,,,,
592,117833,eng,,,,,,,,,,,,,,,,,,,,,,,
593,13642,en-US,,,,,,,,,,,,,,,,,,,,,,,
594,357664,eng,,,,,,,,,,,,,,,,,,,,,,,
595,5148,en-US,,,,,,,,,,,,,,,,,,,,,,,
596,5349,eng,,,,,,,,,,,,,,,,,,,,,,,
597,3836,eng,,,,,,,,,,,,,,,,,,,,,,,
598,77197,eng,,,,,,,,,,,,,,,,,,,,,,,
599,8695,eng,,,,,,,,,,,,,,,,,,,,,,,
600,7740152,eng,,,,,,,,,,,,,,,,,,,,,,,
601,19321,eng,,,,,,,,,,,,,,,,,,,,,,,
602,65641,eng,,,,,,,,,,,,,,,,,,,,,,,
603,2767793,eng,,,,,,,,,,,,,,,,,,,,,,,
604,68783,eng,,,,,,,,,,,,,,,,,,,,,,,
605,40173,,,,,,,,,,,,,,,,,,,,,,,,
606,71728,en-US,,,,,,,,,,,,,,,,,,,,,,,
607,8755785,eng,,,,,,,,,,,,,,,,,,,,,,,
608,310259,en-GB,,,,,,,,,,,,,,,,,,,,,,,
609,10567,en-US,,,,,,,,,,,,,,,,,,,,,,,
610,16158542,eng,,,,,,,,,,,,,,,,,,,,,,,
611,7332,eng,,,,,,,,,,,,,,,,,,,,,,,
612,5094,eng,,,,,,,,,,,,,,,,,,,,,,,
613,3407877,en-GB,,,,,,,,,,,,,,,,,,,,,,,
614,17690,eng,,,,,,,,,,,,,,,,,,,,,,,
615,22205,eng,,,,,,,,,,,,,,,,,,,,,,,
616,14864,eng,,,,,,,,,,,,,,,,,,,,,,,
617,6314763,eng,,,,,,,,,,,,,,,,,,,,,,,
618,8921,eng,,,,,,,,,,,,,,,,,,,,,,,
619,11468377,eng,,,,,,,,,,,,,,,,,,,,,,,
620,402045,eng,,,,,,,,,,,,,,,,,,,,,,,
621,37732,eng,,,,,,,,,,,,,,,,,,,,,,,
622,15926,eng,,,,,,,,,,,,,,,,,,,,,,,
623,18775247,eng,,,,,,,,,,,,,,,,,,,,,,,
624,140075,eng,,,,,,,,,,,,,,,,,,,,,,,
625,5166,en-US,,,,,,,,,,,,,,,,,,,,,,,
626,420282,en-US,,,,,,,,,,,,,,,,,,,,,,,
627,125507,en-GB,,,,,,,,,,,,,,,,,,,,,,,
628,32682,eng,,,,,,,,,,,,,,,,,,,,,,,
629,1431,eng,,,,,,,,,,,,,,,,,,,,,,,
630,16071764,eng,,,,,,,,,,,,,,,,,,,,,,,
631,170210,eng,,,,,,,,,,,,,,,,,,,,,,,
632,10429045,en-US,,,,,,,,,,,,,,,,,,,,,,,
633,17214,en-CA,,,,,,,,,,,,,,,,,,,,,,,
634,12033455,eng,,,,,,,,,,,,,,,,,,,,,,,
635,10959,eng,,,,,,,,,,,,,,,,,,,,,,,
636,11260526,eng,,,,,,,,,,,,,,,,,,,,,,,
637,76778,en-US,,,,,,,,,,,,,,,,,,,,,,,
638,7331435,eng,,,,,,,,,,,,,,,,,,,,,,,
639,93,eng,,,,,,,,,,,,,,,,,,,,,,,
640,83763,,,,,,,,,,,,,,,,,,,,,,,,
641,84369,eng,,,,,,,,,,,,,,,,,,,,,,,
642,5064,eng,,,,,,,,,,,,,,,,,,,,,,,
643,1326258,en-US,,,,,,,,,,,,,,,,,,,,,,,
644,30333938,eng,,,,,,,,,,,,,,,,,,,,,,,
645,544891,eng,,,,,,,,,,,,,,,,,,,,,,,
646,2696,eng,,,,,,,,,,,,,,,,,,,,,,,
647,42149,en-US,,,,,,,,,,,,,,,,,,,,,,,
648,7664041,en-US,,,,,,,,,,,,,,,,,,,,,,,
649,10357575,eng,,,,,,,,,,,,,,,,,,,,,,,
650,46787,eng,,,,,,,,,,,,,,,,,,,,,,,
651,480204,eng,,,,,,,,,,,,,,,,,,,,,,,
652,140079,en-US,,,,,,,,,,,,,,,,,,,,,,,
653,2526,en-US,,,,,,,,,,,,,,,,,,,,,,,
654,7905092,en-US,,,,,,,,,,,,,,,,,,,,,,,
655,15812814,eng,,,,,,,,,,,,,,,,,,,,,,,
656,852470,en-US,,,,,,,,,,,,,,,,,,,,,,,
657,1768603,eng,,,,,,,,,,,,,,,,,,,,,,,
658,3805,eng,,,,,,,,,,,,,,,,,,,,,,,
659,88061,eng,,,,,,,,,,,,,,,,,,,,,,,
660,7672,eng,,,,,,,,,,,,,,,,,,,,,,,
661,46677,en-CA,,,,,,,,,,,,,,,,,,,,,,,
662,5439,eng,,,,,,,,,,,,,,,,,,,,,,,
663,2767,eng,,,,,,,,,,,,,,,,,,,,,,,
664,251688,eng,,,,,,,,,,,,,,,,,,,,,,,
665,6690798,eng,,,,,,,,,,,,,,,,,,,,,,,
666,2744,eng,,,,,,,,,,,,,,,,,,,,,,,
667,5664985,eng,,,,,,,,,,,,,,,,,,,,,,,
668,18693763,eng,,,,,,,,,,,,,,,,,,,,,,,
669,9328,en-US,,,,,,,,,,,,,,,,,,,,,,,
670,11573,en-US,,,,,,,,,,,,,,,,,,,,,,,
671,16343,eng,,,,,,,,,,,,,,,,,,,,,,,
672,853510,eng,,,,,,,,,,,,,,,,,,,,,,,
673,15796700,eng,,,,,,,,,,,,,,,,,,,,,,,
674,7494,eng,,,,,,,,,,,,,,,,,,,,,,,
675,233667,eng,,,,,,,,,,,,,,,,,,,,,,,
676,15731779,eng,,,,,,,,,,,,,,,,,,,,,,,
677,6289283,eng,,,,,,,,,,,,,,,,,,,,,,,
678,18293427,eng,,,,,,,,,,,,,,,,,,,,,,,
679,475339,en-GB,,,,,,,,,,,,,,,,,,,,,,,
680,30186948,eng,,,,,,,,,,,,,,,,,,,,,,,
681,8337,eng,,,,,,,,,,,,,,,,,,,,,,,
682,14201,eng,,,,,,,,,,,,,,,,,,,,,,,
683,3463,eng,,,,,,,,,,,,,,,,,,,,,,,
684,12127810,eng,,,,,,,,,,,,,,,,,,,,,,,
685,2536134,eng,,,,,,,,,,,,,,,,,,,,,,,
686,3466,en-US,,,,,,,,,,,,,,,,,,,,,,,
687,1067,eng,,,,,,,,,,,,,,,,,,,,,,,
688,10847,eng,,,,,,,,,,,,,,,,,,,,,,,
689,11447921,eng,,,,,,,,,,,,,,,,,,,,,,,
690,9742,en-US,,,,,,,,,,,,,,,,,,,,,,,
691,10569,eng,,,,,,,,,,,,,,,,,,,,,,,
692,1472878,en-US,,,,,,,,,,,,,,,,,,,,,,,
693,455373,eng,,,,,,,,,,,,,,,,,,,,,,,
694,2120652,en-US,,,,,,,,,,,,,,,,,,,,,,,
695,18214414,eng,,,,,,,,,,,,,,,,,,,,,,,
696,43814,eng,,,,,,,,,,,,,,,,,,,,,,,
697,9118135,eng,,,,,,,,,,,,,,,,,,,,,,,
698,13539044,en-US,,,,,,,,,,,,,,,,,,,,,,,
699,33507,eng,,,,,,,,,,,,,,,,,,,,,,,
700,16181,en-US,,,,,,,,,,,,,,,,,,,,,,,
701,14942,en-US,,,,,,,,,,,,,,,,,,,,,,,
702,13486632,en-GB,,,,,,,,,,,,,,,,,,,,,,,
703,10589,en-US,,,,,,,,,,,,,,,,,,,,,,,
704,4687,eng,,,,,,,,,,,,,,,,,,,,,,,
705,10605,en-GB,,,,,,,,,,,,,,,,,,,,,,,
706,54479,eng,,,,,,,,,,,,,,,,,,,,,,,
707,53496,eng,,,,,,,,,,,,,,,,,,,,,,,
708,1430,eng,,,,,,,,,,,,,,,,,,,,,,,
709,4009,eng,,,,,,,,,,,,,,,,,,,,,,,
710,13747,eng,,,,,,,,,,,,,,,,,,,,,,,
711,764347,eng,,,,,,,,,,,,,,,,,,,,,,,
712,10988,eng,,,,,,,,,,,,,,,,,,,,,,,
713,13414446,eng,,,,,,,,,,,,,,,,,,,,,,,
714,12938,eng,,,,,,,,,,,,,,,,,,,,,,,
715,12898,eng,,,,,,,,,,,,,,,,,,,,,,,
716,25402194,en-US,,,,,,,,,,,,,,,,,,,,,,,
717,11742691,en-US,,,,,,,,,,,,,,,,,,,,,,,
718,10975,eng,,,,,,,,,,,,,,,,,,,,,,,
719,76334,eng,,,,,,,,,,,,,,,,,,,,,,,
720,2880,eng,,,,,,,,,,,,,,,,,,,,,,,
721,17571564,eng,,,,,,,,,,,,,,,,,,,,,,,
722,9539,en-US,,,,,,,,,,,,,,,,,,,,,,,
723,33600,eng,,,,,,,,,,,,,,,,,,,,,,,
724,2233407,eng,,,,,,,,,,,,,,,,,,,,,,,
725,34084,eng,,,,,,,,,,,,,,,,,,,,,,,
726,2373,en-US,,,,,,,,,,,,,,,,,,,,,,,
727,101299,eng,,,,,,,,,,,,,,,,,,,,,,,
728,759611,eng,,,,,,,,,,,,,,,,,,,,,,,
729,77566,eng,,,,,,,,,,,,,,,,,,,,,,,
730,5308,eng,,,,,,,,,,,,,,,,,,,,,,,
731,179780,en-US,,,,,,,,,,,,,,,,,,,,,,,
732,7937462,eng,,,,,,,,,,,,,,,,,,,,,,,
733,77142,eng,,,,,,,,,,,,,,,,,,,,,,,
734,546018,en-US,,,,,,,,,,,,,,,,,,,,,,,
735,96358,eng,,,,,,,,,,,,,,,,,,,,,,,
736,16981,eng,,,,,,,,,,,,,,,,,,,,,,,
737,43015,en-US,,,,,,,,,,,,,,,,,,,,,,,
738,9822,,,,,,,,,,,,,,,,,,,,,,,,
739,39662,eng,,,,,,,,,,,,,,,,,,,,,,,
740,114345,,,,,,,,,,,,,,,,,,,,,,,,
741,33926,,,,,,,,,,,,,,,,,,,,,,,,
742,13453029,eng,,,,,,,,,,,,,,,,,,,,,,,
743,28881,en-US,,,,,,,,,,,,,,,,,,,,,,,
744,6708,eng,,,,,,,,,,,,,,,,,,,,,,,
745,12868761,eng,,,,,,,,,,,,,,,,,,,,,,,
746,127455,eng,,,,,,,,,,,,,,,,,,,,,,,
747,518848,en-US,,,,,,,,,,,,,,,,,,,,,,,
748,5161066,eng,,,,,,,,,,,,,,,,,,,,,,,
749,15753740,eng,,,,,,,,,,,,,,,,,,,,,,,
750,12578077,eng,,,,,,,,,,,,,,,,,,,,,,,
751,8694,eng,,,,,,,,,,,,,,,,,,,,,,,
752,17167166,en-CA,,,,,,,,,,,,,,,,,,,,,,,
753,29800,eng,,,,,,,,,,,,,,,,,,,,,,,
754,6366437,eng,,,,,,,,,,,,,,,,,,,,,,,
755,386372,eng,,,,,,,,,,,,,,,,,,,,,,,
756,6644117,eng,,,,,,,,,,,,,,,,,,,,,,,
757,256008,en-US,,,,,,,,,,,,,,,,,,,,,,,
758,32145,eng,,,,,,,,,,,,,,,,,,,,,,,
759,8709527,en-US,,,,,,,,,,,,,,,,,,,,,,,
760,9532,eng,,,,,,,,,,,,,,,,,,,,,,,
761,6063187,eng,,,,,,,,,,,,,,,,,,,,,,,
762,375013,eng,,,,,,,,,,,,,,,,,,,,,,,
763,11337,eng,,,,,,,,,,,,,,,,,,,,,,,
764,5971165,eng,,,,,,,,,,,,,,,,,,,,,,,
765,92057,eng,,,,,,,,,,,,,,,,,,,,,,,
766,23754,eng,,,,,,,,,,,,,,,,,,,,,,,
767,110737,en-US,,,,,,,,,,,,,,,,,,,,,,,
768,21686,eng,,,,,,,,,,,,,,,,,,,,,,,
769,188572,eng,,,,,,,,,,,,,,,,,,,,,,,
770,13006,eng,,,,,,,,,,,,,,,,,,,,,,,
771,9938498,eng,,,,,,,,,,,,,,,,,,,,,,,
772,30289,eng,,,,,,,,,,,,,,,,,,,,,,,
773,47021,en-US,,,,,,,,,,,,,,,,,,,,,,,
774,13206828,eng,,,,,,,,,,,,,,,,,,,,,,,
775,341879,en-US,,,,,,,,,,,,,,,,,,,,,,,
776,567616,eng,,,,,,,,,,,,,,,,,,,,,,,
777,227941,en-US,,,,,,,,,,,,,,,,,,,,,,,
778,30597,eng,,,,,,,,,,,,,,,,,,,,,,,
779,5211,eng,,,,,,,,,,,,,,,,,,,,,,,
780,77727,en-US,,,,,,,,,,,,,,,,,,,,,,,
781,24765,eng,,,,,,,,,,,,,,,,,,,,,,,
782,58345,eng,,,,,,,,,,,,,,,,,,,,,,,
783,4134071,eng,,,,,,,,,,,,,,,,,,,,,,,
784,10929,en-US,,,,,,,,,,,,,,,,,,,,,,,
785,32669,eng,,,,,,,,,,,,,,,,,,,,,,,
786,30120,en-US,,,,,,,,,,,,,,,,,,,,,,,
787,7821447,,,,,,,,,,,,,,,,,,,,,,,,
788,135836,fre,,,,,,,,,,,,,,,,,,,,,,,
789,29581,eng,,,,,,,,,,,,,,,,,,,,,,,
790,6596,,,,,,,,,,,,,,,,,,,,,,,,
791,6614960,en-US,,,,,,,,,,,,,,,,,,,,,,,
792,22917,eng,,,,,,,,,,,,,,,,,,,,,,,
793,3980,eng,,,,,,,,,,,,,,,,,,,,,,,
794,16130549,eng,,,,,,,,,,,,,,,,,,,,,,,
795,4271,en-US,,,,,,,,,,,,,,,,,,,,,,,
796,15760001,eng,,,,,,,,,,,,,,,,,,,,,,,
797,3206011,eng,,,,,,,,,,,,,,,,,,,,,,,
798,7770,,,,,,,,,,,,,,,,,,,,,,,,
799,32423,,,,,,,,,,,,,,,,,,,,,,,,
800,821611,eng,,,,,,,,,,,,,,,,,,,,,,,
801,6224935,eng,,,,,,,,,,,,,,,,,,,,,,,
802,7108001,en-US,,,,,,,,,,,,,,,,,,,,,,,
803,271199,eng,,,,,,,,,,,,,,,,,,,,,,,
804,12985,en-US,,,,,,,,,,,,,,,,,,,,,,,
805,6917952,eng,,,,,,,,,,,,,,,,,,,,,,,
806,5096,eng,,,,,,,,,,,,,,,,,,,,,,,
807,18302455,eng,,,,,,,,,,,,,,,,,,,,,,,
808,9673436,eng,,,,,,,,,,,,,,,,,,,,,,,
809,5479,eng,,,,,,,,,,,,,,,,,,,,,,,
810,1087204,eng,,,,,,,,,,,,,,,,,,,,,,,
811,18812405,eng,,,,,,,,,,,,,,,,,,,,,,,
812,16070903,eng,,,,,,,,,,,,,,,,,,,,,,,
813,18081809,eng,,,,,,,,,,,,,,,,,,,,,,,
814,6262365,eng,,,,,,,,,,,,,,,,,,,,,,,
815,12497,eng,,,,,,,,,,,,,,,,,,,,,,,
816,6101138,eng,,,,,,,,,,,,,,,,,,,,,,,
817,6294,eng,,,,,,,,,,,,,,,,,,,,,,,
818,11570,fre,,,,,,,,,,,,,,,,,,,,,,,
819,16902,Walden,,,,,,,,,,,,,,,,,,,,,https://images.gr-assets.com/books/1465675526s/16902.jpg,,
820,28921,eng,,,,,,,,,,,,,,,,,,,,,,,
821,10766509,en-US,,,,,,,,,,,,,,,,,,,,,,,
822,10746542,eng,,,,,,,,,,,,,,,,,,,,,,,
823,64863,en-US,,,,,,,,,,,,,,,,,,,,,,,
824,1554,eng,,,,,,,,,,,,,,,,,,,,,,,
825,5960325,eng,,,,,,,,,,,,,,,,,,,,,,,
826,5659,eng,,,,,,,,,,,,,,,,,,,,,,,
827,15749186,eng,,,,,,,,,,,,,,,,,,,,,,,
828,9516,eng,,,,,,,,,,,,,,,,,,,,,,,
829,3087,eng,,,,,,,,,,,,,,,,,,,,,,,
830,6931356,en-US,,,,,,,,,,,,,,,,,,,,,,,
831,1295102,eng,,,,,,,,,,,,,,,,,,,,,,,
832,479309,en-US,,,,,,,,,,,,,,,,,,,,,,,
833,5355,eng,,,,,,,,,,,,,,,,,,,,,,,
834,4502877,eng,,,,,,,,,,,,,,,,,,,,,,,
835,204042,eng,,,,,,,,,,,,,,,,,,,,,,,
836,13227454,eng,,,,,,,,,,,,,,,,,,,,,,,
837,13262783,eng,,,,,,,,,,,,,,,,,,,,,,,
838,8648,eng,,,,,,,,,,,,,,,,,,,,,,,
839,24128,eng,,,,,,,,,,,,,,,,,,,,,,,
840,402093,eng,,,,,,,,,,,,,,,,,,,,,,,
841,42900,eng,,,,,,,,,,,,,,,,,,,,,,,
842,16096824,eng,,,,,,,,,,,,,,,,,,,,,,,
843,13584236,,,,,,,,,,,,,,,,,,,,,,,,
844,293595,eng,,,,,,,,,,,,,,,,,,,,,,,
845,6393631,eng,,,,,,,,,,,,,,,,,,,,,,,
846,5472,eng,,,,,,,,,,,,,,,,,,,,,,,
847,5161,en-US,,,,,,,,,,,,,,,,,,,,,,,
848,12555,en-US,,,,,,,,,,,,,,,,,,,,,,,
849,402013,eng,,,,,,,,,,,,,,,,,,,,,,,
850,13538873,eng,,,,,,,,,,,,,,,,,,,,,,,
851,43448,eng,,,,,,,,,,,,,,,,,,,,,,,
852,25899336,eng,,,,,,,,,,,,,,,,,,,,,,,
853,139463,eng,,,,,,,,,,,,,,,,,,,,,,,
854,12813565,eng,,,,,,,,,,,,,,,,,,,,,,,
855,1625,eng,,,,,,,,,,,,,,,,,,,,,,,
856,12936,eng,,,,,,,,,,,,,,,,,,,,,,,
857,902,eng,,,,,,,,,,,,,,,,,,,,,,,
858,15839976,eng,,,,,,,,,,,,,,,,,,,,,,,
859,3227063,en-US,,,,,,,,,,,,,,,,,,,,,,,
860,30868,eng,,,,,,,,,,,,,,,,,,,,,,,
861,15745950,eng,,,,,,,,,,,,,,,,,,,,,,,
862,17332218,eng,,,,,,,,,,,,,,,,,,,,,,,
863,301736,en-US,,,,,,,,,,,,,,,,,,,,,,,
864,10967,eng,,,,,,,,,,,,,,,,,,,,,,,
865,10628,en-GB,,,,,,,,,,,,,,,,,,,,,,,
866,126232,eng,,,,,,,,,,,,,,,,,,,,,,,
867,3867,eng,,,,,,,,,,,,,,,,,,,,,,,
868,19302,eng,,,,,,,,,,,,,,,,,,,,,,,
869,2967752,eng,,,,,,,,,,,,,,,,,,,,,,,
870,2199,eng,,,,,,,,,,,,,,,,,,,,,,,
871,7091488,en-US,,,,,,,,,,,,,,,,,,,,,,,
872,11989,en-US,,,,,,,,,,,,,,,,,,,,,,,
873,78418,eng,,,,,,,,,,,,,,,,,,,,,,,
874,13547180,eng,,,,,,,,,,,,,,,,,,,,,,,
875,305234,en-US,,,,,,,,,,,,,,,,,,,,,,,
876,420297,en-CA,,,,,,,,,,,,,,,,,,,,,,,
877,27712,eng,,,,,,,,,,,,,,,,,,,,,,,
878,13912,en-GB,,,,,,,,,,,,,,,,,,,,,,,
879,41681,eng,,,,,,,,,,,,,,,,,,,,,,,
880,2800905,en-US,,,,,,,,,,,,,,,,,,,,,,,
881,63697,en-US,,,,,,,,,,,,,,,,,,,,,,,
882,92364,en-US,,,,,,,,,,,,,,,,,,,,,,,
883,78433,eng,,,,,,,,,,,,,,,,,,,,,,,
884,23164983,eng,,,,,,,,,,,,,,,,,,,,,,,
